date,facility_id,facility_name,region,facility_type,scope1_tonnes,scope2_location_tonnes,scope2_market_tonnes,scope3_tonnes,total_emissions,electricity_mwh,renewable_pct,year,month,year_month,revenue_millions,headcount,square_feet,server_count,intensity_per_revenue,intensity_per_employee
2024-10-06,OFF-NY-001,New York Office,US-East,Office,22.49292934207978,402.27938179970005,84.47867017793699,899.6687367302682,1006.6403362502849,1042.1745642479275,79.0,2024,10,2024-10,12.105444527740202,1244,201519,127,83.16,0.81
2024-10-06,OFF-SG-001,Singapore Office,APAC,Office,23.780668635839387,425.17339834896364,89.28641365328235,1001.4453603670069,1114.5124426561285,1042.091662620009,79.0,2024,10,2024-10,12.320470127051678,1242,198455,118,90.46,0.9
2024-10-06,OFF-TX-001,Austin Office,US-Central,Office,25.166832864350503,401.93480980084286,84.40631005817698,1082.3540954054326,1191.9272383279601,1030.6020764124175,79.0,2024,10,2024-10,12.133275275643898,1257,199905,121,98.24,0.95
2024-10-06,OFF-UK-001,London Office,EU,Office,27.278257159396247,291.95960081606097,61.311516171372794,1035.46653005434,1124.056303385109,989.6935620883423,79.0,2024,10,2024-10,11.901486277739123,1225,198873,122,94.45,0.92
2024-10-06,OFF-WA-001,Seattle Campus,US-West,Office,24.106373613444404,360.82743039476804,75.77376038290127,1090.63444327956,1190.5145772759056,1030.935515413623,79.0,2024,10,2024-10,11.957553724715636,1252,200346,122,99.56,0.95
2024-11-05,DC-CA-001,California Data Center,US-West,Data Center,177.17604551274113,8416.798842852446,1725.443762784752,3120.443223576251,5023.063031873744,24047.99669386413,79.5,2024,11,2024-11,60.1182780820891,244,496490,12116,83.55,20.59
2024-11-05,DC-IE-001,Dublin Data Center,EU,Data Center,196.89791533655952,7323.217707311183,1501.2596299987931,3097.080902170237,4795.23844750559,24824.46680444469,79.5,2024,11,2024-11,59.72775433329736,251,499252,12391,80.28,19.1
2024-11-05,DC-JP-001,Tokyo Data Center,APAC,Data Center,197.54282527364242,10072.17145363135,2064.7951479944277,2909.6140845690734,5171.952057837143,24686.694739292525,79.5,2024,11,2024-11,60.40918935104942,246,503488,13023,85.62,21.02
2024-11-05,DC-NL-001,Amsterdam Data Center,EU,Data Center,171.1099896604504,7628.231823578313,1563.7875238335548,3227.4785101023585,4962.376023596364,25858.412961282418,79.5,2024,11,2024-11,61.24985572162594,247,501900,12049,81.02,20.09
2024-11-05,DC-OR-001,Oregon Data Center,US-West,Data Center,178.4323115605722,8795.574608994428,1803.0927948438584,3299.9855317747533,5281.510638179184,25130.21316855551,79.5,2024,11,2024-11,63.74784658651309,248,499243,11885,82.85,21.3
2024-11-05,DC-SG-001,Singapore Data Center,APAC,Data Center,191.77928271868433,10061.13635292971,2062.5329523505916,2999.671051632154,5253.98328670143,24659.647923847333,79.5,2024,11,2024-11,60.50608963471736,250,499628,11878,86.83,21.02
2024-11-05,DC-TX-001,Texas Data Center,US-Central,Data Center,190.45748539633937,9715.95877421475,1991.7715487140244,3077.8928060496587,5260.121840160023,24912.714805678846,79.5,2024,11,2024-11,60.475203687933494,247,500980,12350,86.98,21.3
2024-11-05,DC-VA-001,Virginia Data Center,US-East,Data Center,176.8704221420518,9671.853007602202,1982.729866558452,2817.759781400701,4977.360070101205,25056.614009332126,79.5,2024,11,2024-11,63.70360942855229,250,497103,12045,78.13,19.91
2024-11-05,DC-VA-002,Virginia Data Center 2,US-East,Data Center,175.13365284523564,9972.080931051063,2044.2765908654687,3350.0924515675943,5569.502695278299,25834.406557127106,79.5,2024,11,2024-11,64.69555883391439,245,498916,12591,86.09,22.73
2024-11-05,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,566.0506420666793,1577.919745171535,323.47354776016476,5714.33912568076,6603.863315507604,3867.450355812586,79.5,2024,11,2024-11,104.549163321189,619,300883,60,63.17,10.67
2024-11-05,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,629.5964744285487,1412.8875456550134,289.6419468592778,6678.651202409843,7597.88962369767,3622.788578602598,79.5,2024,11,2024-11,101.32050941574072,627,299888,60,74.99,12.12
2024-11-05,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,657.2056898331437,1063.085857095193,217.93260070451464,5692.848685627924,6567.986976165583,3603.680871509129,79.5,2024,11,2024-11,94.74000453599773,626,297209,61,69.33,10.49
2024-11-05,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,635.1114847055147,1496.5512121398183,306.7929984886629,6239.951492221557,7181.855975415734,3668.0176768132806,79.5,2024,11,2024-11,96.36694767642285,611,299756,64,74.53,11.75
2024-11-05,OFF-CA-001,San Francisco Office,US-West,Office,24.754090216990697,353.2642349104513,72.41916815664254,1092.1834248170994,1189.3566831907326,1009.3263854584324,79.5,2024,11,2024-11,12.487399202512758,1236,198198,121,95.24,0.96
2024-11-05,OFF-DE-001,Berlin Office,EU,Office,26.53258846655343,298.8078163392122,61.25560234953852,1000.332623617456,1088.1208144335478,1012.9078519973295,79.5,2024,11,2024-11,11.891863427936364,1248,198442,121,91.5,0.87
2024-11-05,OFF-NY-001,New York Office,US-East,Office,26.086760211717763,375.6286035134853,77.00386372026452,930.7948023389207,1033.885426270903,973.131097185195,79.5,2024,11,2024-11,12.916966183555983,1260,199063,124,80.04,0.82
2024-11-05,OFF-SG-001,Singapore Office,APAC,Office,26.456635780225245,420.41704843324334,86.18549492881492,1012.7088034694907,1125.350934178531,1030.4339422383416,79.5,2024,11,2024-11,12.486704018318093,1260,198670,120,90.12,0.89
2024-11-05,OFF-TX-001,Austin Office,US-Central,Office,23.530728113024836,399.6113755831066,81.92033199453688,1045.3402456004055,1150.7913057079672,1024.6445527771964,79.5,2024,11,2024-11,13.00428488800349,1262,201927,128,88.49,0.91
2024-11-05,OFF-UK-001,London Office,EU,Office,24.618204613309896,294.97871223627675,60.470636008436756,898.4879200573739,983.5767606791205,999.9278380890738,79.5,2024,11,2024-11,12.955077209163031,1260,199324,119,75.92,0.78
2024-11-05,OFF-WA-001,Seattle Campus,US-West,Office,27.039671256482986,332.94402571297695,68.2535252711603,918.1382002863925,1013.4313968140358,951.26864489422,79.5,2024,11,2024-11,12.725549879967714,1257,200745,119,79.64,0.81
2024-12-05,DC-CA-001,California Data Center,US-West,Data Center,213.4745517748649,8402.811814636967,1680.562362927393,2946.957750519348,4840.994665221606,24008.033756105622,80.0,2024,12,2024-12,63.71813638355999,253,499367,12413,75.98,19.13
2024-12-05,DC-IE-001,Dublin Data Center,EU,Data Center,220.91968688997426,7611.105270609617,1522.221054121923,3208.289481109159,4951.430222121056,25800.356849524127,80.0,2024,12,2024-12,64.18970988835429,248,497811,12426,77.14,19.97
2024-12-05,DC-JP-001,Tokyo Data Center,APAC,Data Center,208.6789533808412,10034.265653287666,2006.8531306575328,3044.931680594215,5260.463764632588,24593.788365901142,80.0,2024,12,2024-12,59.47492294518754,248,498351,12562,88.45,21.21
2024-12-05,DC-NL-001,Amsterdam Data Center,EU,Data Center,211.8188385166166,7379.888789435345,1475.9777578870687,3204.079298640111,4891.875895043797,25016.57216757744,80.0,2024,12,2024-12,64.79037636271343,249,501010,12980,75.5,19.65
2024-12-05,DC-OR-001,Oregon Data Center,US-West,Data Center,208.4926614321978,8395.30619865407,1679.0612397308137,3146.323559269977,5033.877460432988,23986.58913901163,80.0,2024,12,2024-12,60.768659885087,249,501608,12223,82.84,20.22
2024-12-05,DC-SG-001,Singapore Data Center,APAC,Data Center,219.8312028614708,9960.300847878596,1992.0601695757186,3013.962950721786,5225.854323158976,24412.502078133813,80.0,2024,12,2024-12,62.59360397410525,253,497062,12660,83.49,20.66
2024-12-05,DC-TX-001,Texas Data Center,US-Central,Data Center,218.58480335225968,10087.309043604711,2017.461808720942,3405.3752464976965,5641.421858570899,25864.894983601826,80.0,2024,12,2024-12,65.26407436094355,253,503002,13053,86.44,22.3
2024-12-05,DC-VA-001,Virginia Data Center,US-East,Data Center,186.4122462478705,9656.409133704143,1931.2818267408281,2850.476959473815,4968.171032462514,25016.603973326793,80.0,2024,12,2024-12,64.87592071822537,249,495134,12088,76.58,19.95
2024-12-05,DC-VA-002,Virginia Data Center 2,US-East,Data Center,198.0144805759239,9891.317183778516,1978.2634367557027,2983.6309175151882,5159.908834846815,25625.17405123968,80.0,2024,12,2024-12,64.3670621616386,253,502239,12544,80.16,20.39
2024-12-05,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,741.7106664777943,1584.2232150692787,316.84464301385566,6474.716166662828,7533.271476154478,3882.9000369345067,80.0,2024,12,2024-12,99.7494324037956,629,300572,65,75.52,11.98
2024-12-05,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,677.767276109961,1475.1290082639302,295.02580165278596,6729.119661850684,7701.912739613431,3782.3820724716156,80.0,2024,12,2024-12,96.94266115428725,623,298722,63,79.45,12.36
2024-12-05,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,733.9015105265291,1056.644994558348,211.32899891166954,6433.770096361559,7379.000605799758,3581.8474391808404,80.0,2024,12,2024-12,99.45378812923215,621,297836,60,74.2,11.88
2024-12-05,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,739.7504302284023,1578.3444037335914,315.66888074671823,5818.808880288278,6874.228191263398,3868.491185621548,80.0,2024,12,2024-12,96.14439185383522,636,298595,60,71.5,10.81
2024-12-05,OFF-CA-001,San Francisco Office,US-West,Office,25.525500486837828,366.13822297483733,73.22764459496744,977.0342455895485,1075.7873906713537,1046.1092084995353,80.0,2024,12,2024-12,12.57010740521066,1265,201622,125,85.58,0.85
2024-12-05,OFF-DE-001,Berlin Office,EU,Office,25.35694975600416,284.9199151353973,56.98398302707944,950.2641980210551,1032.6051308041388,965.8302207979569,80.0,2024,12,2024-12,12.83437246376259,1240,199405,120,80.46,0.83
2024-12-05,OFF-NY-001,New York Office,US-East,Office,27.71026732125301,372.38062422505607,74.4761248450112,1094.2857577451932,1196.4721499114573,964.7166430700935,80.0,2024,12,2024-12,11.92321653992266,1257,198856,130,100.35,0.95
2024-12-05,OFF-SG-001,Singapore Office,APAC,Office,29.88447657422617,416.4351869899677,83.28703739799352,988.8778620159352,1102.049375988155,1020.6744779165875,80.0,2024,12,2024-12,11.960663737091462,1272,200276,119,92.14,0.87
2024-12-05,OFF-TX-001,Austin Office,US-Central,Office,28.99861767489494,405.05376962739723,81.01075392547943,1080.1071973138492,1190.1165689142235,1038.5994093010186,80.0,2024,12,2024-12,12.386353418469607,1243,201042,124,96.08,0.96
2024-12-05,OFF-UK-001,London Office,EU,Office,27.975164407520285,280.4950215995756,56.0990043199151,1062.4820591585167,1146.556227885952,950.8305816934766,80.0,2024,12,2024-12,12.698312316399408,1272,199574,129,90.29,0.9
2024-12-05,OFF-WA-001,Seattle Campus,US-West,Office,29.30089581382079,352.6715591782764,70.53431183565527,1043.37956372258,1143.2147713720562,1007.633026223647,80.0,2024,12,2024-12,11.940962158080405,1242,201546,126,95.74,0.92
2025-01-04,DC-CA-001,California Data Center,US-West,Data Center,192.46639502872418,8798.777977795897,1715.7617056702004,2841.911971951083,4750.140072650008,25139.365650845422,80.5,2025,01,2025-01,65.69932930659543,247,496991,12206,72.3,19.23
2025-01-04,DC-IE-001,Dublin Data Center,EU,Data Center,223.51190231308337,7687.858201692114,1499.1323493299626,3317.8991924425063,5040.543444085552,26060.53627692242,80.5,2025,01,2025-01,64.08736658704919,249,504394,12058,78.65,20.24
2025-01-04,DC-JP-001,Tokyo Data Center,APAC,Data Center,221.08015062106065,10003.69584904773,1950.720690564308,3165.168937735982,5336.969778921351,24518.862375116987,80.5,2025,01,2025-01,62.30170975023726,248,499334,12578,85.66,21.52
2025-01-04,DC-NL-001,Amsterdam Data Center,EU,Data Center,198.4575692514075,7043.341770133997,1373.45164517613,3162.144750052719,4734.053964480256,23875.73481401355,80.5,2025,01,2025-01,62.0985790030728,246,501625,13130,76.23,19.24
2025-01-04,DC-OR-001,Oregon Data Center,US-West,Data Center,217.21708583445752,8843.640667791246,1724.5099302192934,3304.3680104714576,5246.095026525209,25267.544765117844,80.5,2025,01,2025-01,64.76258996280694,255,502404,11915,81.01,20.57
2025-01-04,DC-SG-001,Singapore Data Center,APAC,Data Center,203.5422754470508,10497.407751102908,2046.9945114650677,3202.2732611268984,5452.810048039017,25728.940566428697,80.5,2025,01,2025-01,63.99652331815612,250,495526,12036,85.2,21.81
2025-01-04,DC-TX-001,Texas Data Center,US-Central,Data Center,226.83220980513,9826.829881938687,1916.2318269780446,3424.761428194159,5567.8254649773335,25196.999697278683,80.5,2025,01,2025-01,60.68722464299723,252,495768,12788,91.75,22.09
2025-01-04,DC-VA-001,Virginia Data Center,US-East,Data Center,208.84308000889465,10079.740078952465,1965.5493153957314,3413.777731174866,5588.170126579492,26113.31626671623,80.5,2025,01,2025-01,61.86099300849888,247,503320,12403,90.33,22.62
2025-01-04,DC-VA-002,Virginia Data Center 2,US-East,Data Center,223.09987031458806,10084.211075979996,1966.4211598160998,3059.2923068622613,5248.813336992949,26124.899160569938,80.5,2025,01,2025-01,63.25881366319194,246,496425,12815,82.97,21.34
2025-01-04,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,654.693527135116,1600.5508507160885,312.10741588963737,6177.2733931391485,7144.0743361639015,3922.918751755119,80.5,2025,01,2025-01,104.60722987720331,625,298342,64,68.29,11.43
2025-01-04,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,717.9521801069998,1415.8382920955348,276.0884669586294,6688.622151470684,7682.662798536313,3630.3545951167557,80.5,2025,01,2025-01,103.57702587186093,635,298617,64,74.17,12.1
2025-01-04,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,662.3822832749066,1135.6587883814138,221.45346373437576,6524.300566766994,7408.136313776276,3849.6908080725893,80.5,2025,01,2025-01,97.09193180511785,625,301370,65,76.3,11.85
2025-01-04,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,680.8723310533787,1461.9977444341844,285.08956016466607,6454.582698938666,7420.544590156711,3583.3278049857463,80.5,2025,01,2025-01,99.84032094635984,618,299791,64,74.32,12.01
2025-01-04,OFF-CA-001,San Francisco Office,US-West,Office,28.303870049234007,362.61273342611656,70.70948301809275,989.844360331149,1088.8577133984759,1036.036381217476,80.5,2025,01,2025-01,12.319778250781127,1235,198429,128,88.38,0.88
2025-01-04,OFF-DE-001,Berlin Office,EU,Office,29.641400905798875,282.6852262956406,55.12361912764993,1069.5806246645982,1154.345644698047,958.255004392002,80.5,2025,01,2025-01,12.12707472602058,1260,201026,123,95.19,0.92
2025-01-04,OFF-NY-001,New York Office,US-East,Office,26.387241753914,404.68649908048684,78.91386732069496,937.4682463713694,1042.7693554459784,1048.4106193794996,80.5,2025,01,2025-01,13.049112519725135,1249,200217,127,79.91,0.83
2025-01-04,OFF-SG-001,Singapore Office,APAC,Office,28.1929795590578,402.7501280811796,78.53627497583004,1084.7122786979123,1191.4415332328,987.1326668656363,80.5,2025,01,2025-01,12.75154539557049,1247,200821,121,93.44,0.96
2025-01-04,OFF-TX-001,Austin Office,US-Central,Office,27.21333163429576,401.81485020956904,78.35389579086599,934.0489136755817,1039.6161411007436,1030.2944877168436,80.5,2025,01,2025-01,12.637257008950506,1255,198033,123,82.27,0.83
2025-01-04,OFF-UK-001,London Office,EU,Office,26.537407660247005,290.07338201391383,56.564309492713214,1069.301642562755,1152.4033597157152,983.2996000471657,80.5,2025,01,2025-01,13.106578013264551,1240,201760,127,87.93,0.93
2025-01-04,OFF-WA-001,Seattle Campus,US-West,Office,26.311117444902884,347.75822223202164,67.81285333524424,1079.6360836672568,1173.760054447404,993.594920662919,80.5,2025,01,2025-01,12.099234236891995,1248,200507,129,97.01,0.94
2025-02-03,DC-CA-001,California Data Center,US-West,Data Center,210.04772869408703,8943.17475251147,1699.2032029771788,3350.4408465998413,5259.691778271107,25551.927864318488,81.0,2025,02,2025-02,64.37735913538543,255,500343,12804,81.7,20.63
2025-02-03,DC-IE-001,Dublin Data Center,EU,Data Center,216.64446696074765,7666.406713835573,1456.6172756287585,3040.88563223419,4714.147374823696,25987.819368934146,81.0,2025,02,2025-02,62.08894022628213,255,501155,12082,75.93,18.49
2025-02-03,DC-JP-001,Tokyo Data Center,APAC,Data Center,209.79155237378276,10515.003223690019,1997.8506125011031,3048.58162385518,5256.223788730066,25772.06672473044,81.0,2025,02,2025-02,61.14796954144515,254,498117,12939,85.96,20.69
2025-02-03,DC-NL-001,Amsterdam Data Center,EU,Data Center,224.13936837079447,7364.16355781725,1399.1910759852772,2982.6343074273777,4605.964751783449,24963.266297685594,81.0,2025,02,2025-02,63.79219027285999,251,496363,11979,72.2,18.35
2025-02-03,DC-OR-001,Oregon Data Center,US-West,Data Center,198.51993812613716,8709.210661091636,1654.7500256074104,3081.8724810493254,4935.142444782873,24883.45903169039,81.0,2025,02,2025-02,64.71948472710466,256,500491,12456,76.25,19.28
2025-02-03,DC-SG-001,Singapore Data Center,APAC,Data Center,215.79635720564823,10753.687793574933,2043.2006807792366,2919.159059077981,5178.156097062865,26357.07792542876,81.0,2025,02,2025-02,62.01093590344816,247,495166,12529,83.5,20.96
2025-02-03,DC-TX-001,Texas Data Center,US-Central,Data Center,200.19895440306328,10196.107587113434,1937.260441551552,3014.265104571892,5151.724500526508,26143.865607983163,81.0,2025,02,2025-02,64.38891562141518,254,498748,12986,80.01,20.28
2025-02-03,DC-VA-001,Virginia Data Center,US-East,Data Center,187.79825627987807,9955.150824677357,1891.4786566886974,3335.928846132194,5415.205759100769,25790.546177920613,81.0,2025,02,2025-02,62.582113768289005,246,504235,12462,86.53,22.01
2025-02-03,DC-VA-002,Virginia Data Center 2,US-East,Data Center,203.8790452197779,9981.262152291947,1896.4398089354695,3221.5357480624934,5321.854602217741,25858.19210438328,81.0,2025,02,2025-02,62.175698743916556,256,502340,12155,85.59,20.79
2025-02-03,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,706.480632886648,1509.4563804311629,286.79671228192086,6637.3688276137145,7630.646172782283,3699.6479912528503,81.0,2025,02,2025-02,102.10948501932069,631,300483,62,74.73,12.09
2025-02-03,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,680.1109206713191,1444.8601793666269,274.523434079659,6089.41333278064,7044.047687531618,3704.7696906836586,81.0,2025,02,2025-02,100.398467929403,619,299469,63,70.16,11.38
2025-02-03,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,624.3222872419236,1070.3993333850046,203.37587334315083,6574.539668202061,7402.237828787135,3628.4723165593377,81.0,2025,02,2025-02,105.4165549418095,632,300605,65,70.22,11.71
2025-02-03,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,658.3411925249388,1546.1171252066058,293.762253789255,6710.742403829569,7662.8458501437635,3789.502757859328,81.0,2025,02,2025-02,99.96119075240892,637,298735,64,76.66,12.03
2025-02-03,OFF-CA-001,San Francisco Office,US-West,Office,25.598823059007973,361.5375080943881,68.69212653793372,1028.2124183073918,1122.5033679043336,1032.964308841109,81.0,2025,02,2025-02,12.725230887575753,1265,200490,121,88.21,0.89
2025-02-03,OFF-DE-001,Berlin Office,EU,Office,29.995133424657197,306.294953719878,58.1960412067768,1082.0138952840355,1170.2050699154695,1038.287978711451,81.0,2025,02,2025-02,12.575400856747356,1262,201878,130,93.06,0.93
2025-02-03,OFF-NY-001,New York Office,US-East,Office,30.106409354484416,388.06007054061024,73.73141340271593,1078.9456863790788,1182.783509136279,1005.3369703124617,81.0,2025,02,2025-02,12.301518338949919,1234,201331,126,96.15,0.96
2025-02-03,OFF-SG-001,Singapore Office,APAC,Office,25.614953738436526,420.2584733517103,79.84910993682493,1044.3932929015984,1149.85735657686,1030.0452778228193,81.0,2025,02,2025-02,12.881657985100444,1241,200089,127,89.26,0.93
2025-02-03,OFF-TX-001,Austin Office,US-Central,Office,27.426058426907748,387.03267250695416,73.53620777632126,1073.9286076732915,1174.8908738765206,992.391467966549,81.0,2025,02,2025-02,12.9856622509958,1237,201906,129,90.48,0.95
2025-02-03,OFF-UK-001,London Office,EU,Office,29.327346717235404,302.1558932066503,57.409619709263545,939.6951117890787,1026.4320782155778,1024.2572651072892,81.0,2025,02,2025-02,12.602525291951702,1274,198086,121,81.45,0.81
2025-02-03,OFF-WA-001,Seattle Campus,US-West,Office,26.76676593180929,365.50585570681346,69.44611258429454,990.0604570507628,1086.2733355668665,1044.30244487661,81.0,2025,02,2025-02,13.199240819167873,1268,200604,125,82.3,0.86
2025-03-05,DC-CA-001,California Data Center,US-West,Data Center,178.7715948874108,9153.994729623777,1693.4890249803993,2883.785463231836,4756.046083099646,26154.270656067936,81.5,2025,03,2025-03,62.242772673976695,256,499537,12871,76.41,18.58
2025-03-05,DC-IE-001,Dublin Data Center,EU,Data Center,196.63149646123998,7440.052095765804,1376.409637716674,3118.8452148364195,4691.886349014334,25220.515578867133,81.5,2025,03,2025-03,64.70318618640864,257,500934,12179,72.51,18.26
2025-03-05,DC-JP-001,Tokyo Data Center,APAC,Data Center,189.35671804856955,10660.735981638381,1972.236156603101,3080.6171314158555,5242.210006067526,26129.25485695682,81.5,2025,03,2025-03,65.71316992116674,253,496164,12358,79.77,20.72
2025-03-05,DC-NL-001,Amsterdam Data Center,EU,Data Center,197.7349376798126,7447.287645971089,1377.7482145046517,3098.5068371892617,4673.989989373726,25245.04286769861,81.5,2025,03,2025-03,64.201594607538,256,501424,12470,72.8,18.26
2025-03-05,DC-OR-001,Oregon Data Center,US-West,Data Center,197.37631897127986,8681.631943710658,1606.1019095864722,2864.750899221611,4668.229127779363,24804.66269631617,81.5,2025,03,2025-03,65.43874607827847,257,495352,13000,71.34,18.16
2025-03-05,DC-SG-001,Singapore Data Center,APAC,Data Center,199.35736960427158,9792.58844250451,1811.6288618633348,3243.084615917683,5254.070847385289,24001.442261040465,81.5,2025,03,2025-03,62.72010848260939,249,497197,12843,83.77,21.1
2025-03-05,DC-TX-001,Texas Data Center,US-Central,Data Center,173.01589900566918,9993.175729655419,1848.737509986253,3295.9083527363023,5317.6617617282245,25623.527511936973,81.5,2025,03,2025-03,65.87901539885792,257,502947,12908,80.72,20.69
2025-03-05,DC-VA-001,Virginia Data Center,US-East,Data Center,179.371811164741,9656.871968287229,1786.5213141331378,3331.274676831572,5297.167802129451,25017.80302665085,81.5,2025,03,2025-03,65.11913840140306,252,495105,12638,81.35,21.02
2025-03-05,DC-VA-002,Virginia Data Center 2,US-East,Data Center,178.60430419954108,9802.345829058302,1813.4339783757864,2878.058427514162,4870.0967100894895,25394.678313622546,81.5,2025,03,2025-03,61.4597921709193,257,497089,12400,79.24,18.95
2025-03-05,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,684.2016154780079,1511.4538613024267,279.61896434094905,5869.142694018035,6832.963273836993,3704.5437777020265,81.5,2025,03,2025-03,105.6908280189013,631,302154,65,64.65,10.83
2025-03-05,MFG-MX-001,Tijuana Manufacturing,US-Central,Manufacturing,601.118106471573,1455.4440363838926,269.2571467310202,5795.648141923806,6666.0233951264,3731.9077855997243,81.5,2025,03,2025-03,96.16266370282042,633,300674,63,69.32,10.53
2025-03-05,MFG-PL-001,Poland Manufacturing,EU,Manufacturing,615.5813463846812,1155.780313412617,213.8193579813342,5861.261380867602,6690.662085233618,3917.899367500397,81.5,2025,03,2025-03,98.44303522277251,625,300848,66,67.96,10.71
2025-03-05,MFG-VN-001,Vietnam Manufacturing,APAC,Manufacturing,628.8382580561201,1518.5050959875557,280.9234427576979,5910.964100480972,6820.72580129479,3721.826215655774,81.5,2025,03,2025-03,105.28223604427394,627,300350,60,64.79,10.88
2025-03-05,OFF-CA-001,San Francisco Office,US-West,Office,27.4102507082593,351.20340770388833,64.97263042521936,1002.7335216831148,1095.1164028165933,1003.4383077253954,81.5,2025,03,2025-03,12.289705228190662,1277,199538,122,89.11,0.86
2025-03-05,OFF-DE-001,Berlin Office,EU,Office,23.495005227780027,302.6695353589385,55.99386404140364,1001.3953134907277,1080.8841827599115,1025.9984249455542,81.5,2025,03,2025-03,13.043096890557953,1253,198783,120,82.87,0.86
2025-03-05,OFF-NY-001,New York Office,US-East,Office,23.33146356815077,407.7680459546774,75.43708850161534,1087.54426559731,1186.3128176670762,1056.393901436988,81.5,2025,03,2025-03,12.584785607565134,1274,200712,124,94.27,0.93
2025-03-05,OFF-SG-001,Singapore Office,APAC,Office,25.563542349763527,406.5881570667494,75.21880905734865,1101.573810568047,1202.3561619751592,996.5396006537976,81.5,2025,03,2025-03,12.93532813758888,1264,201437,120,92.95,0.95
2025-03-05,OFF-TX-001,Austin Office,US-Central,Office,25.439168139283552,384.1117081031635,71.06066599908527,970.1838271801159,1066.6836613184848,984.9018156491371,81.5,2025,03,2025-03,13.247071499105843,1248,198809,121,80.52,0.85
2025-03-05,OFF-UK-001,London Office,EU,Office,26.05382922773742,286.9007734042034,53.07664307977764,1043.050390628292,1122.180862935807,972.5449945905201,81.5,2025,03,2025-03,12.691164900407774,1263,201668,119,88.42,0.89
2025-03-05,OFF-WA-001,Seattle Campus,US-West,Office,23.54230288458602,369.6448393769751,68.3842952847404,1026.7902881894088,1118.716886358735,1056.1281125056432,81.5,2025,03,2025-03,12.925387357082604,1249,199773,125,86.55,0.9
2025-04-04,DC-CA-001,California Data Center,US-West,Data Center,189.8661933690301,8661.156498688015,1559.008169763842,3409.852211700349,5158.726574833221,24746.1614248229,82.0,2025,04,2025-04,61.2153678318224,258,497524,12110,84.27,20.0
2025-04-04,DC-IE-001,Dublin Data Center,EU,Data Center,188.5345836681938,7601.546154673527,1368.2783078412344,3393.0070675858733,4949.819959095302,25767.953066689923,82.0,2025,04,2025-04,61.249177974002194,249,499616,12726,80.81,19.88
2025-04-04,DC-JP-001,Tokyo Data Center,APAC,Data Center,171.18518051340118,10574.356806656624,1903.3842251981916,3092.988188514638,5167.557594226231,25917.541192785844,82.0,2025,04,2025-04,64.53858879950239,248,496616,12184,80.07,20.84
2025-04-04,DC-NL-001,Amsterdam Data Center,EU,Data Center,187.6652108127733,7578.471606603425,1364.1248891886162,3083.094533708254,4634.884633709644,25689.73425967263,82.0,2025,04,2025-04,61.11293991654544,256,501751,12983,75.84,18.11
2025-04-04,DC-OR-001,Oregon Data Center,US-West,Data Center,174.40334339854462,9298.61635613635,1673.7509441045424,3045.872552873321,4894.0268403764085,26567.475303246716,82.0,2025,04,2025-04,61.55118340682686,257,497191,13293,79.51,19.04
2025-04-04,DC-SG-001,Singapore Data Center,APAC,Data Center,186.27354040957755,10492.276867799723,1888.6098362039495,3464.2595215443284,5539.142898157856,25716.364872058148,82.0,2025,04,2025-04,64.01931795903442,251,499928,12372,86.52,22.07
2025-04-04,DC-TX-001,Texas Data Center,US-Central,Data Center,192.1929595055535,9968.209677003362,1794.2777418606047,3445.3647005963917,5431.835401962549,25559.511992316315,82.0,2025,04,2025-04,61.77202789348522,253,504832,12143,87.93,21.47
2025-04-04,DC-VA-001,Virginia Data Center,US-East,Data Center,179.5044959584688,9863.269238942488,1775.3884630096472,3097.693127789736,5052.586086757852,25552.510981716292,82.0,2025,04,2025-04,64.4363827154729,251,503160,12851,78.41,20.13
2025-04-04,DC-VA-002,Virginia Data Center 2,US-East,Data Center,174.42877774670836,9353.693385892931,1683.6648094607272,2941.7615803439676,4799.855167551403,24232.366284696713,82.0,2025,04,2025-04,63.26607804271933,253,500086,12467,75.87,18.97
2025-04-04,MFG-CN-001,Shenzhen Manufacturing,APAC,Manufacturing,619.0853367408812,1565.8882040825931,281.85987673486665,6645.763336048784,7546.708549524532,3837.96128451616,82.0,2025,04,2025-04,106.22612518477757,641,300113,63,71.04,11.77
